neuron_id,direction,cluster,nearest_cross_cluster,dist_to_nearest_cross,distance_metric
221474_182,FB,3,1,0.08605102300453746,euclidean
221475_276,FB,1,5,0.17386559574669622,euclidean
230066_111,FB,1,5,0.15117184439199827,euclidean
230066_139,FB,3,1,0.08605102300453746,euclidean
230066_144,FB,1,5,0.17386559574669622,euclidean
233666_016,FB,4,6,0.9166048950831517,euclidean
233667_054,FB,2,1,0.3500590758322135,euclidean
233667_067,FB,5,4,0.6251863438294618,euclidean
233667_098,FB,3,1,0.11896609234633602,euclidean
233667_101,FB,3,1,0.08605102300453746,euclidean
233667_200,FB,1,5,0.33490847449315575,euclidean
233667_209,FB,1,5,0.48495851336420503,euclidean
220239_018,FB,5,4,0.08308167341628206,euclidean
221367_106,FB,5,4,0.08308167341628206,euclidean
221474_188,FB,3,1,0.08605102300453746,euclidean
233285_065,FB,3,1,0.9796144409829235,euclidean
233285_067,FB,3,1,0.5307713382214939,euclidean
220239_058,FB,3,1,0.17099436155061215,euclidean
221224_379,FB,3,1,0.08605102300453746,euclidean
221367_104,FB,5,4,0.08308167341628206,euclidean
221475_299,FB,5,4,0.08308167341628206,euclidean
233666_002,FB,5,4,0.08308167341628206,euclidean
233666_003,FB,5,4,0.08308167341628206,euclidean
233666_010,FB,5,4,0.17044497533476827,euclidean
233666_011,FB,2,1,0.804723305949973,euclidean
233666_012,FB,2,1,0.804723305949973,euclidean
233666_014,FB,1,5,0.6249495033901118,euclidean
233666_037,FB,3,5,0.8410844157990005,euclidean
233666_039,FB,6,2,0.4949284470987407,euclidean
233666_040,FB,5,4,0.08308167341628206,euclidean
233666_043,FB,5,4,0.08308167341628206,euclidean
233666_044,FB,3,1,0.08605102300453746,euclidean
233666_051,FB,5,4,0.08308167341628206,euclidean
233666_053,FB,1,5,0.17386559574669622,euclidean
233666_055,FB,5,4,0.1486001302530826,euclidean
233666_060,FB,5,4,0.08308167341628206,euclidean
233666_065,FB,6,4,0.8743605680097062,euclidean
233666_244,FB,4,2,0.8825887579884878,euclidean
233667_053,FB,5,4,0.42190032388511617,euclidean
233667_055,FB,1,5,0.38690341902535746,euclidean
233667_059,FB,1,5,0.19695509103517633,euclidean
233667_061,FB,5,4,0.33995974224954795,euclidean
233667_062,FB,1,5,0.22135466053390657,euclidean
233667_065,FB,2,1,0.804723305949973,euclidean
233667_066,FB,3,1,0.062032907873533404,euclidean
233667_088,FB,3,1,0.08605102300453746,euclidean
233667_090,FB,3,1,0.08605102300453746,euclidean
233667_097,FB,3,5,0.7839150909881919,euclidean
233667_099,FB,2,1,0.3500590758322135,euclidean
233667_124,FB,5,4,0.5377650750712061,euclidean
233667_194,FB,1,5,0.17386559574669622,euclidean
233667_195,FB,1,5,0.8076781579720012,euclidean
233667_196,FB,5,4,0.41693403418227976,euclidean
233667_197,FB,1,5,0.7183095179546324,euclidean
233667_198,FB,5,4,0.30447352999478605,euclidean
233667_199,FB,3,1,0.08605102300453746,euclidean
233667_202,FB,1,5,0.8186862589282355,euclidean
233667_205,FB,2,1,0.5677197606452695,euclidean
233667_210,FB,2,1,0.5677197606452695,euclidean
233667_211,FB,5,4,0.24645565314947993,euclidean
233667_212,FB,2,4,0.6821681163216441,euclidean
233667_215,FB,6,4,1.0010402129326137,euclidean
233667_216,FB,5,4,0.20219073359569423,euclidean
233281_106,FB,6,2,0.937917169766847,euclidean
233285_085,FB,4,6,0.2653456381066303,euclidean
233666_034,FB,2,1,0.804723305949973,euclidean
233666_038,FB,5,4,0.08308167341628206,euclidean
233666_042,FB,3,1,0.12035545742348401,euclidean
233666_054,FB,5,4,0.08308167341628206,euclidean
221057_071,FF,5,1,0.3067509828112693,euclidean
221057_088,FF,6,4,0.26384686693394965,euclidean
221057_101,FF,3,4,0.7169069404044205,euclidean
221057_102,FF,3,4,0.23793662187389708,euclidean
221057_103,FF,6,4,0.23419035133653898,euclidean
221057_150,FF,2,6,0.5603951414727978,euclidean
221057_164,FF,6,4,0.16427989816090577,euclidean
221364_080,FF,6,4,0.516453639052173,euclidean
221364_081,FF,6,4,0.3090161007665985,euclidean
221364_082,FF,6,4,0.3090161007665985,euclidean
221364_083,FF,6,4,0.2872634339007688,euclidean
221364_087,FF,3,4,0.7573819998971785,euclidean
221479_158,FF,6,4,0.29131159120343464,euclidean
221479_168,FF,2,6,0.930605729191913,euclidean
221479_187,FF,6,4,0.3090161007665985,euclidean
221481_117,FF,6,4,0.3347762565151831,euclidean
221481_241,FF,4,5,0.31714824773198497,euclidean
221481_256,FF,5,1,0.837595685048631,euclidean
221481_507,FF,6,4,0.569969361839647,euclidean
221481_509,FF,3,4,0.26316162526394443,euclidean
221481_515,FF,6,4,0.3347762565151831,euclidean
221481_522,FF,6,4,0.7689712677922765,euclidean
221481_524,FF,3,4,0.262350788424021,euclidean
221481_538,FF,3,5,0.5502629035651803,euclidean
221701_035,FF,5,1,0.9435695355637475,euclidean
221701_052,FF,5,1,0.661260105795728,euclidean
221701_057,FF,6,4,0.3112855128353402,euclidean
221701_061,FF,5,1,0.5110961923611294,euclidean
221733_181,FF,5,1,0.7370767329887763,euclidean
230011_175,FF,5,1,0.2939796614722037,euclidean
230066_121,FF,5,1,0.5595789482222453,euclidean
230066_125,FF,4,5,0.21344270596693915,euclidean
230066_126,FF,6,4,0.2659614911465155,euclidean
230066_127,FF,5,1,0.5584869464610487,euclidean
230080_262,FF,6,4,0.569969361839647,euclidean
231570_005,FF,4,5,0.30442003574749504,euclidean
231570_006,FF,2,5,0.5149718466251098,euclidean
231570_008,FF,4,5,0.06070495426003146,euclidean
231570_011,FF,6,4,0.5049075379239724,euclidean
231570_012,FF,6,4,0.3231836324491205,euclidean
231685_259,FF,3,4,0.5027973457688253,euclidean
231685_281,FF,6,4,0.569969361839647,euclidean
231687_016,FF,2,6,0.5282411978677944,euclidean
231687_029,FF,3,4,0.7169069404044205,euclidean
233285_119,FF,3,5,0.5502629035651803,euclidean
233379_033,FF,6,4,0.13192481085263696,euclidean
233379_047,FF,2,4,0.9769768379207895,euclidean
233379_048,FF,6,4,0.6250058884818236,euclidean
233379_111,FF,5,1,0.24853917471554265,euclidean
233379_112,FF,3,4,0.25463814781481164,euclidean
233379_113,FF,6,4,0.17926525330813545,euclidean
233379_114,FF,6,4,0.3090161007665985,euclidean
233379_115,FF,6,4,0.3090161007665985,euclidean
233379_116,FF,6,4,0.3090161007665985,euclidean
233379_117,FF,5,1,0.250742877916853,euclidean
233379_119,FF,6,4,0.3090161007665985,euclidean
233379_121,FF,5,1,0.786925139081996,euclidean
233379_122,FF,6,4,0.4814402009269807,euclidean
233379_125,FF,6,4,0.11708544030530427,euclidean
233379_127,FF,6,4,0.39796633275285387,euclidean
233379_129,FF,3,4,0.3913804198467204,euclidean
233379_133,FF,6,4,0.5147702339221877,euclidean
233379_134,FF,6,4,0.3090161007665985,euclidean
233380_037,FF,3,4,0.8908302588303707,euclidean
233380_038,FF,6,4,0.3090161007665985,euclidean
233668_063,FF,3,5,0.5502629035651803,euclidean
233668_064,FF,5,1,0.22665968647692752,euclidean
233668_076,FF,6,4,0.3090161007665985,euclidean
233668_080,FF,6,4,0.2980947628485396,euclidean
233668_130,FF,3,4,0.44655571369576785,euclidean
233668_170,FF,3,4,0.3517689673187506,euclidean
233668_253,FF,6,4,0.4597366278699709,euclidean
233795_001,FF,6,4,0.2623974936928048,euclidean
233795_003,FF,6,4,0.4392810666537759,euclidean
233795_009,FF,2,5,0.8314750602987825,euclidean
233795_012,FF,6,4,0.19594285680548496,euclidean
233795_072,FF,6,1,0.8484278637506293,euclidean
233795_073,FF,5,1,0.5584869464610487,euclidean
233795_074,FF,5,1,0.6552234192282904,euclidean
233795_075,FF,6,4,0.9052851743905374,euclidean
233795_085,FF,6,4,0.9052851743905374,euclidean
233795_087,FF,6,4,0.15280891448537662,euclidean
233795_089,FF,4,5,0.06070495426003146,euclidean
233795_090,FF,6,4,0.26391454197204556,euclidean
233795_091,FF,6,4,0.2465442943048298,euclidean
233795_092,FF,6,4,0.3090161007665985,euclidean
233795_093,FF,6,4,0.32352329002317093,euclidean
233795_094,FF,6,4,0.34512253089639416,euclidean
233795_095,FF,6,4,0.569969361839647,euclidean
233795_097,FF,2,2,1.1099041695535286,euclidean
233795_099,FF,6,4,0.25944435522620907,euclidean
233795_100,FF,3,5,0.6960384792203509,euclidean
233795_101,FF,4,5,0.38857775935806305,euclidean
233795_102,FF,6,4,0.5441389380566851,euclidean
233795_103,FF,3,5,0.7384899054558534,euclidean
233795_104,FF,4,5,0.1528930603694782,euclidean
233795_106,FF,5,1,0.2973820276588187,euclidean
233795_124,FF,5,1,0.07505015079306476,euclidean
221090_095,FF,5,1,0.17590987180056317,euclidean
221091_154,FF,5,1,0.07907934567941678,euclidean
221417_015,FF,5,1,0.07505015079306476,euclidean
221417_018,FF,6,4,0.3090161007665985,euclidean
221417_043,FF,5,1,0.07505015079306476,euclidean
221418_129,FF,6,4,0.5973788463875258,euclidean
221477_060,FF,3,4,0.26316162526394443,euclidean
221478_326,FF,2,6,0.3849613971561966,euclidean
221478_349,FF,3,4,0.3711237296729582,euclidean
221479_159,FF,6,4,0.3090161007665985,euclidean
221479_164,FF,6,4,0.49345899329007986,euclidean
221479_166,FF,2,6,0.5282411978677944,euclidean
221479_169,FF,6,4,0.6952423603717018,euclidean
221480_100,FF,4,5,0.06070495426003146,euclidean
231685_243,FF,5,1,0.07505015079306476,euclidean
231685_275,FF,6,4,0.3090161007665985,euclidean
231685_279,FF,3,4,0.7169069404044205,euclidean
231685_285,FF,6,4,0.2999583832258232,euclidean
233379_029,FF,2,6,0.5282411978677944,euclidean
233379_032,FF,5,6,0.8396988781357829,euclidean
233379_036,FF,5,1,0.07505015079306476,euclidean
233379_039,FF,6,1,0.8484278637506293,euclidean
233379_097,FF,5,1,0.20425900470903913,euclidean
233379_130,FF,2,6,0.5282411978677944,euclidean
233379_136,FF,4,5,0.06070495426003146,euclidean
233379_142,FF,6,4,0.6214452686745021,euclidean
233666_204,FF,6,4,0.3892040588140189,euclidean
233666_218,FF,5,1,0.31373697038691334,euclidean
221090_092,FF,6,4,0.46896794353837506,euclidean
221090_093,FF,1,3,0.05479777549881989,euclidean
221090_094,FF,5,1,0.4152629737688916,euclidean
221090_099,FF,5,1,0.30265018425272416,euclidean
221417_017,FF,6,4,0.3971668496334931,euclidean
221418_001,FF,5,1,0.07505015079306476,euclidean
221418_127,FF,6,4,0.31441110308092984,euclidean
221418_135,FF,6,4,0.7973683465780907,euclidean
221418_137,FF,5,1,0.3767958178390748,euclidean
221418_150,FF,2,6,0.6956630617482651,euclidean
221426_062,FF,1,3,0.8418032440982317,euclidean
221477_058,FF,3,4,0.7169069404044205,euclidean
221477_059,FF,1,3,0.05479777549881989,euclidean
221479_170,FF,6,4,0.6985731647907687,euclidean
221479_185,FF,5,1,0.9166715673489666,euclidean
221481_137,FF,2,4,1.0413728951420012,euclidean
221515_017,FF,1,3,0.05479777549881989,euclidean
231687_014,FF,6,1,0.8122475243377212,euclidean
233666_201,FF,5,1,0.2767417868469511,euclidean
233667_297,FF,5,1,0.9166715673489666,euclidean
221065_082,FF,6,4,1.176807722994714,euclidean
231687_017,FF,1,3,0.05479777549881989,euclidean
231687_027,FF,1,3,0.05479777549881989,euclidean
231687_028,FF,1,3,0.05479777549881989,euclidean
221225_016,FF,4,5,0.06070495426003146,euclidean
221226_014,FF,4,2,0.12118706779112895,euclidean
221226_015,FF,4,5,0.06070495426003146,euclidean
221226_023,FF,2,5,0.4472955074236296,euclidean
221365_067,FF,4,5,0.3836234223825638,euclidean
221365_069,FF,6,4,0.3090161007665985,euclidean
221365_073,FF,3,5,0.3013730795562141,euclidean
221426_061,FF,4,5,0.06070495426003146,euclidean
231687_001,FF,4,5,0.06070495426003146,euclidean
231687_012,FF,5,1,0.3791481286081758,euclidean
231687_013,FF,4,5,0.06070495426003146,euclidean
233666_222,FF,1,3,0.05479777549881989,euclidean
233667_280,FF,4,5,0.06070495426003146,euclidean
221538_015,FF,4,5,0.06070495426003146,euclidean
233666_207,FF,1,3,0.05479777549881989,euclidean
221057_071,FF,6,4,0.6906902518606368,euclidean
221057_098,FF,4,5,0.06070495426003146,euclidean
221057_102,FF,6,4,0.54643691960828,euclidean
221057_103,FF,2,6,0.930605729191913,euclidean
221057_120,FF,6,4,0.5888772264988873,euclidean
221057_123,FF,3,5,0.7318274722803693,euclidean
221057_130,FF,2,6,0.5282411978677944,euclidean
221057_131,FF,3,4,0.3711237296729582,euclidean
221057_150,FF,4,5,0.38857775935806305,euclidean
221057_151,FF,4,5,0.06070495426003146,euclidean
221057_153,FF,5,1,0.17590987180056317,euclidean
221057_155,FF,6,4,0.3090161007665985,euclidean
221057_167,FF,6,4,0.3054128153629171,euclidean
221364_083,FF,6,4,0.30652488816969287,euclidean
221364_087,FF,6,4,0.5598495630843433,euclidean
221481_256,FF,4,5,0.06070495426003146,euclidean
221481_257,FF,4,5,0.06070495426003146,euclidean
221481_522,FF,4,5,0.06070495426003146,euclidean
221481_524,FF,6,4,0.3090161007665985,euclidean
221701_052,FF,5,1,0.2939796614722037,euclidean
221701_055,FF,6,4,0.3090161007665985,euclidean
221701_060,FF,4,5,0.06070495426003146,euclidean
221727_015,FF,5,4,1.0389275074771744,euclidean
230011_174,FF,4,5,0.06070495426003146,euclidean
230011_175,FF,3,5,0.3983654086045485,euclidean
230066_126,FF,2,6,0.5282411978677944,euclidean
231570_012,FF,6,6,1.0084401935702656,euclidean
231685_259,FF,6,4,0.6401711564803683,euclidean
231685_281,FF,6,4,0.3090161007665985,euclidean
233285_119,FF,5,1,0.07505015079306476,euclidean
233380_037,FF,6,4,0.4633836535362261,euclidean
233668_057,FF,6,4,0.3090161007665985,euclidean
233668_059,FF,4,5,0.06070495426003146,euclidean
233668_061,FF,3,5,0.6111687207756396,euclidean
233668_063,FF,6,1,0.8484278637506293,euclidean
233668_064,FF,6,4,0.3090161007665985,euclidean
233668_065,FF,6,4,0.3090161007665985,euclidean
233668_071,FF,1,3,0.05479777549881989,euclidean
233668_073,FF,4,5,0.06070495426003146,euclidean
233668_075,FF,4,5,0.06070495426003146,euclidean
233668_080,FF,2,6,0.930605729191913,euclidean
233668_095,FF,3,5,0.6415588866481543,euclidean
233668_099,FF,3,4,0.3711237296729582,euclidean
233668_101,FF,4,5,0.06070495426003146,euclidean
233668_102,FF,6,4,0.3023565111522003,euclidean
233668_170,FF,4,5,0.06070495426003146,euclidean
233795_002,FF,3,4,0.20053601259886786,euclidean
233795_003,FF,3,4,0.32796605560820685,euclidean
233795_008,FF,5,1,0.5709294699373634,euclidean
233795_009,FF,5,1,0.837595685048631,euclidean
233795_011,FF,5,1,0.45155582083513085,euclidean
233795_012,FF,6,4,0.3090161007665985,euclidean
233795_085,FF,4,5,0.06070495426003146,euclidean
233795_087,FF,6,4,0.32602824088925114,euclidean
233795_088,FF,1,3,0.05479777549881989,euclidean
233795_090,FF,3,4,0.7169069404044205,euclidean
233795_092,FF,2,6,0.5282411978677944,euclidean
233795_093,FF,3,4,0.7169069404044205,euclidean
233795_095,FF,6,4,0.3090161007665985,euclidean
233795_097,FF,6,4,0.3090161007665985,euclidean
221090_095,FF,5,1,0.07505015079306476,euclidean
221417_015,FF,5,1,0.07505015079306476,euclidean
221417_019,FF,2,6,0.5282411978677944,euclidean
221417_043,FF,6,1,0.6411957542345158,euclidean
221418_129,FF,6,4,0.2620200605926818,euclidean
221478_326,FF,6,4,0.569969361839647,euclidean
221479_166,FF,1,3,0.05479777549881989,euclidean
221481_254,FF,6,4,0.3381462823500179,euclidean
221702_004,FF,4,5,0.06070495426003146,euclidean
231685_243,FF,5,1,0.46784115207588023,euclidean
233379_031,FF,6,4,0.3090161007665985,euclidean
233379_097,FF,5,1,0.24774420594183227,euclidean
233379_130,FF,5,1,0.3443448330019098,euclidean
233666_139,FF,3,4,0.20670606336767391,euclidean
233666_218,FF,5,1,0.38806577871246095,euclidean
221090_092,FF,5,1,0.46784115207588023,euclidean
221090_094,FF,4,5,0.46165758900740966,euclidean
221417_017,FF,6,4,0.3090161007665985,euclidean
221418_127,FF,2,6,0.7006219806611277,euclidean
221418_135,FF,3,4,0.5443222326004143,euclidean
221418_137,FF,5,1,0.6712302886501449,euclidean
221477_058,FF,6,1,0.7492774672565183,euclidean
221477_059,FF,6,4,0.41320377943737596,euclidean
221479_185,FF,6,4,0.516453639052173,euclidean
221481_137,FF,6,1,0.8484278637506293,euclidean
221515_017,FF,3,4,0.7169069404044205,euclidean
231687_014,FF,6,1,0.7179146628336993,euclidean
233666_201,FF,4,5,0.06070495426003146,euclidean
233667_256,FF,4,5,0.06070495426003146,euclidean
233667_257,FF,5,1,0.07505015079306476,euclidean
233667_269,FF,5,1,0.07505015079306476,euclidean
233667_289,FF,6,4,0.3090161007665985,euclidean
221065_082,FF,3,4,0.7169069404044205,euclidean
231687_027,FF,4,5,0.06070495426003146,euclidean
233667_270,FF,1,3,0.05479777549881989,euclidean
221225_016,FF,4,5,0.06070495426003146,euclidean
221365_067,FF,4,2,0.12118706779112895,euclidean
233666_161,FF,1,3,0.05479777549881989,euclidean
233666_182,FF,1,3,0.32690022542271907,euclidean
233666_225,FF,1,3,0.2865643648053661,euclidean
233667_165,FF,1,3,0.05479777549881989,euclidean
233667_261,FF,5,1,0.22665968647692752,euclidean
221701_056,FF,3,4,0.9135029319054975,euclidean
231687_008,FF,5,1,0.7639019430268109,euclidean
233795_072,FF,4,5,0.06070495426003146,euclidean
221090_098,FF,5,1,0.0656953983408213,euclidean
221417_015,FF,6,4,0.3485054730518128,euclidean
221418_139,FF,4,5,0.06070495426003146,euclidean
231686_050,FF,5,1,0.05766664722337487,euclidean
233379_030,FF,5,1,0.07505015079306476,euclidean
233379_097,FF,5,1,0.1587519172364657,euclidean
233379_130,FF,5,1,0.0729916998515906,euclidean
233666_218,FF,5,1,0.6124290217556357,euclidean
221090_092,FF,5,1,0.46293043315011406,euclidean
221090_093,FF,5,1,0.43335427496485707,euclidean
221091_113,FF,1,3,0.05479777549881989,euclidean
221091_125,FF,5,1,0.46784115207588023,euclidean
221418_131,FF,3,4,0.6261173740793218,euclidean
221418_132,FF,6,4,0.6793053292043856,euclidean
221418_135,FF,6,4,0.3444915852245671,euclidean
221418_150,FF,5,1,0.18960148300974422,euclidean
221477_059,FF,5,1,0.019821795145997224,euclidean
231687_014,FF,5,1,0.15800604421436423,euclidean
233379_123,FF,5,1,0.44488716366755,euclidean
233667_269,FF,6,4,0.3090161007665985,euclidean
221057_071,FF,2,6,0.6038395501214302,euclidean
221057_090,FF,4,5,0.20428838541064098,euclidean
221057_098,FF,3,4,0.44220551656328627,euclidean
221057_107,FF,6,4,0.5905963783648734,euclidean
221057_155,FF,3,4,0.4988748730511652,euclidean
221057_156,FF,6,4,0.2675741206261609,euclidean
221057_160,FF,6,4,0.3090161007665985,euclidean
221364_052,FF,3,5,0.6359732022280673,euclidean
221364_080,FF,4,5,0.06070495426003146,euclidean
221364_081,FF,3,4,0.7169069404044205,euclidean
221364_082,FF,2,6,0.3849613971561966,euclidean
221364_083,FF,3,5,0.5502629035651803,euclidean
221364_084,FF,3,4,0.7169069404044205,euclidean
221364_085,FF,3,4,0.5919419722375667,euclidean
221364_086,FF,5,1,0.46784115207588023,euclidean
221364_087,FF,4,5,0.42117666430892087,euclidean
221479_216,FF,4,5,0.21100008848825583,euclidean
221481_118,FF,4,5,0.06070495426003146,euclidean
221481_256,FF,3,4,0.3173023065598101,euclidean
221481_507,FF,6,4,0.30681851730606946,euclidean
221481_513,FF,3,4,0.8386052619882556,euclidean
221481_538,FF,4,5,0.06070495426003146,euclidean
221701_039,FF,6,4,0.26519211236798473,euclidean
221701_057,FF,2,6,0.5282411978677944,euclidean
221701_060,FF,6,4,0.5098881554842535,euclidean
221719_052,FF,3,4,0.8493834195814022,euclidean
230066_089,FF,3,4,0.271101761397433,euclidean
230066_125,FF,4,5,0.38857775935806305,euclidean
231570_009,FF,1,3,0.05479777549881989,euclidean
231570_012,FF,3,4,0.320043830018172,euclidean
231685_259,FF,4,5,0.06070495426003146,euclidean
231687_007,FF,4,5,0.3296538236233479,euclidean
231687_008,FF,3,4,0.7169069404044205,euclidean
231687_016,FF,5,1,0.6346033230648845,euclidean
233379_001,FF,3,4,0.4946772671766026,euclidean
233379_049,FF,4,5,0.213442705966939,euclidean
233379_050,FF,5,1,0.919081236558116,euclidean
233379_051,FF,3,5,0.5904934157864512,euclidean
233379_052,FF,3,4,0.4880314173541816,euclidean
233379_112,FF,4,5,0.06070495426003146,euclidean
233379_122,FF,3,4,0.4096696621678672,euclidean
233379_124,FF,6,4,0.777750647324051,euclidean
233379_129,FF,4,5,0.06070495426003146,euclidean
233668_076,FF,4,5,0.06070495426003146,euclidean
233668_080,FF,2,6,0.3849613971561966,euclidean
233668_097,FF,6,4,0.2303835247416515,euclidean
233668_130,FF,2,5,0.27066304155006976,euclidean
233668_170,FF,4,5,0.06070495426003146,euclidean
233795_001,FF,4,5,0.3092235903718615,euclidean
233795_087,FF,4,5,0.06070495426003146,euclidean
233795_124,FF,3,5,0.7299044817521697,euclidean
233795_125,FF,3,4,0.7247590616316791,euclidean
221090_098,FF,4,5,0.06070495426003146,euclidean
221417_015,FF,6,1,0.8484278637506293,euclidean
221418_128,FF,6,4,0.6401711564803683,euclidean
233379_039,FF,6,1,0.8484278637506293,euclidean
233379_040,FF,2,6,0.5282411978677944,euclidean
233379_097,FF,5,1,0.13098590989379488,euclidean
233379_100,FF,3,5,0.6415588866481543,euclidean
233379_142,FF,2,6,0.6956630617482651,euclidean
233380_094,FF,6,4,0.3090161007665985,euclidean
221090_094,FF,6,4,0.516453639052173,euclidean
221090_099,FF,5,1,0.07505015079306476,euclidean
221418_001,FF,6,4,0.7003096838453654,euclidean
221418_127,FF,6,1,0.8484278637506293,euclidean
221418_131,FF,6,4,0.5759110780819674,euclidean
221418_132,FF,5,1,0.46784115207588023,euclidean
221418_133,FF,6,4,0.3485054730518128,euclidean
221418_135,FF,5,1,0.8765657847464641,euclidean
221418_138,FF,6,4,0.7319397601154014,euclidean
221426_062,FF,6,4,0.2995387993434532,euclidean
221477_058,FF,3,5,0.5502629035651803,euclidean
221477_059,FF,6,4,0.3090161007665985,euclidean
221515_017,FF,1,3,0.05479777549881989,euclidean
233285_248,FF,1,3,0.05479777549881989,euclidean
233379_123,FF,6,4,0.8971714652728942,euclidean
233285_047,FF,1,2,0.2882162943401636,euclidean
212073_012,FF,4,5,0.06070495426003146,euclidean
221365_066,FF,4,5,0.06070495426003146,euclidean
221365_067,FF,4,5,0.06070495426003146,euclidean
221365_068,FF,4,5,0.06070495426003146,euclidean
221365_069,FF,4,5,0.06070495426003146,euclidean
221365_072,FF,4,5,0.06070495426003146,euclidean
221365_081,FF,4,5,0.24012453010502646,euclidean
221426_061,FF,6,1,0.8484278637506293,euclidean
231687_001,FF,4,2,0.3697825003194024,euclidean
231687_002,FF,4,2,0.12118706779112895,euclidean
231687_006,FF,4,2,0.3007049652701192,euclidean
231687_012,FF,1,3,0.05479777549881989,euclidean
233285_040,FF,4,2,0.12118706779112895,euclidean
233285_044,FF,4,2,0.27865280337711457,euclidean
221536_034,FF,2,6,0.5282411978677944,euclidean
221719_054,FF,4,5,0.17607909860643328,euclidean
233285_039,FF,1,2,0.2882162943401636,euclidean
233285_041,FF,2,6,0.9609281437430496,euclidean
233285_045,FF,4,5,0.06070495426003146,euclidean
221057_099,FF,6,4,0.5914027348256765,euclidean
221057_123,FF,5,1,0.837595685048631,euclidean
221057_131,FF,2,6,0.5282411978677944,euclidean
221057_133,FF,4,5,0.06070495426003146,euclidean
221057_135,FF,3,4,0.7006421403040278,euclidean
221057_137,FF,4,5,0.06070495426003146,euclidean
221057_150,FF,2,6,0.5282411978677944,euclidean
221057_160,FF,4,5,0.06070495426003146,euclidean
221057_167,FF,2,6,0.5282411978677944,euclidean
221481_258,FF,3,4,0.505550270948305,euclidean
221701_039,FF,3,4,0.7169069404044205,euclidean
221701_041,FF,3,4,0.5208397218364067,euclidean
221701_047,FF,4,5,0.06070495426003146,euclidean
221701_061,FF,1,3,0.05479777549881989,euclidean
221702_003,FF,6,4,0.5515290947932864,euclidean
221733_181,FF,2,6,0.5282411978677944,euclidean
230066_079,FF,6,4,0.3206312434546504,euclidean
230066_084,FF,1,3,0.05479777549881989,euclidean
230066_087,FF,6,4,0.19594285680548496,euclidean
230066_121,FF,3,4,0.3711237296729582,euclidean
230066_124,FF,6,4,0.31026325765706597,euclidean
233285_119,FF,6,4,0.3090161007665985,euclidean
233380_037,FF,5,1,0.8774114053286439,euclidean
233666_171,FF,6,4,0.3367222625161382,euclidean
233668_061,FF,3,5,0.5502629035651803,euclidean
233668_063,FF,3,4,0.8908302588303707,euclidean
233668_065,FF,3,4,0.5571789081340557,euclidean
233668_072,FF,6,4,0.3795712052298075,euclidean
233668_073,FF,3,5,0.490533429742013,euclidean
233668_101,FF,4,5,0.06070495426003146,euclidean
233795_008,FF,3,4,0.8908302588303707,euclidean
233795_009,FF,3,5,0.7614269623788252,euclidean
233795_011,FF,4,5,0.22416880906470624,euclidean
233795_012,FF,5,1,0.43411999438738097,euclidean
233795_013,FF,6,4,0.3477048780359663,euclidean
233795_087,FF,4,5,0.06070495426003146,euclidean
233795_097,FF,4,5,0.06070495426003146,euclidean
233795_098,FF,6,4,0.19594285680548496,euclidean
233795_100,FF,4,5,0.06070495426003146,euclidean
233795_102,FF,1,3,0.05479777549881989,euclidean
221090_098,FF,5,1,0.07505015079306476,euclidean
221091_154,FF,5,1,0.07505015079306476,euclidean
221417_018,FF,3,4,0.7169069404044205,euclidean
221417_019,FF,6,4,0.28657655520782815,euclidean
221417_043,FF,6,4,0.1946672093761261,euclidean
221418_139,FF,3,4,0.7169069404044205,euclidean
221478_326,FF,4,5,0.06070495426003146,euclidean
221479_163,FF,5,1,0.22437523683202662,euclidean
221479_166,FF,2,6,0.8477140660529473,euclidean
221480_100,FF,5,1,0.6145812288048047,euclidean
221481_254,FF,6,4,0.3267261964468575,euclidean
231685_243,FF,6,4,0.3090161007665985,euclidean
231685_255,FF,6,4,0.3466528586916015,euclidean
231685_273,FF,5,1,0.09767915019729809,euclidean
231685_274,FF,5,1,0.6145812288048047,euclidean
231685_286,FF,6,4,0.719354642180149,euclidean
233379_029,FF,6,4,0.3090161007665985,euclidean
233379_031,FF,3,4,0.3711237296729582,euclidean
233379_036,FF,5,1,0.07505015079306476,euclidean
233379_040,FF,5,1,0.48900809573505677,euclidean
233379_109,FF,6,1,0.8484278637506293,euclidean
233379_130,FF,5,1,0.39411906578624195,euclidean
233380_093,FF,3,4,0.3711237296729582,euclidean
233666_139,FF,6,4,0.6770531131227999,euclidean
233666_190,FF,6,4,0.4628010428108328,euclidean
233666_204,FF,3,4,0.3288536277508472,euclidean
221090_092,FF,6,4,0.516453639052173,euclidean
221090_093,FF,5,1,0.18146084391197398,euclidean
221090_094,FF,5,1,0.6024533397386492,euclidean
221090_099,FF,5,1,0.5199175944567038,euclidean
221091_125,FF,6,4,0.3050724689733267,euclidean
221091_158,FF,6,4,0.6576899021030889,euclidean
221417_017,FF,4,5,0.06070495426003146,euclidean
221418_132,FF,6,4,0.3090161007665985,euclidean
221418_138,FF,6,4,0.43841631103317324,euclidean
221477_058,FF,5,1,0.3443448330019098,euclidean
221477_059,FF,6,1,0.8484278637506293,euclidean
231687_014,FF,6,4,0.3281156214370921,euclidean
233379_123,FF,1,3,0.05479777549881989,euclidean
233666_201,FF,6,4,0.3176244694958981,euclidean
233667_217,FF,6,4,0.4366012345663779,euclidean
233667_256,FF,3,5,0.6359732022280673,euclidean
233667_257,FF,1,4,0.9970888153324229,euclidean
