 ,221057_111,221057_112,221057_113,221057_114,221057_116,221057_117,221057_118,221057_128,221057_146,221057_147,221481_427,221705_088,221726_105,221727_012,221727_014,221728_143,221728_144,221752_042,230011_212,230011_213,230011_214,230066_086,230066_088,230066_090,230066_091,230066_092,230080_302,231566_043,231567_009,233668_037,233668_038,233668_039,233668_040,233668_042,233668_043,233668_044,233668_045,233668_047,233668_050,233668_098,233795_010,220193_062,221420_005,220193_051,220193_054,220239_006,220239_022,220239_056,221089_110,221089_138,221367_105,221420_001,221420_006,221420_007,221420_009,221420_011,221420_015,221474_182,221474_200,221475_276,230066_111,230066_139,230066_144,233666_016,233666_017,233667_054,233667_067,233667_098,233667_101,233667_200,233667_209,220239_018,221367_106,221474_188,221513_027,233285_065,233285_067,233285_083,220239_058,221224_379,221367_104,221475_299,233666_001,233666_002,233666_003,233666_010,233666_011,233666_012,233666_013,233666_014,233666_035,233666_037,233666_039,233666_040,233666_041,233666_043,233666_044,233666_045,233666_051,233666_053,233666_055,233666_060,233666_063,233666_065,233666_244,233667_053,233667_055,233667_059,233667_061,233667_062,233667_065,233667_066,233667_088,233667_090,233667_097,233667_099,233667_112,233667_113,233667_124,233667_126,233667_194,233667_195,233667_196,233667_197,233667_198,233667_199,233667_202,233667_205,233667_210,233667_211,233667_212,233667_213,233667_214,233667_215,233667_216,233281_106,233285_085,233666_034,233666_038,233666_042,233666_054
="TEa6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="531.244",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="270.163",="0",="0",="0",="0",="0",="0",="0",="0",="104.7193",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="251.8982",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-ll1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="224.7208",="2896.6952",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1513.9589999999998",="0",="267.4499",="0",="0",="0",="0",="0",="0",="77.4003",="242.7879",="4411.7158",="4164.4771",="0",="1588.5229",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="250.349",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-ll2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4716.32",="166.3152",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="95.9297",="0",="0",="40.366",="0",="0",="0",="0",="0",="0",="111.1037",="490.6668",="991.0033",="1435.5166",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-ll4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="197.2041",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="321.5011",="398.115",="0",="313.0267",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-ll5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="111.9048",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="793.4832",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="317.284",="0",="320.0223",="0",="0",="0",="311.3276",="0",="0",="0",="664.4004",="13.0165",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="275.1287",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-ll6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="121.3352",="0",="29.152",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="68.3125",="165.918",="0",="1056.1138",="386.989",="0",="0",="0",="0",="152.6864",="1048.5604",="615.0449",="0",="0",="0",="0",="0",="125.8111",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="162.9334",="1038.8479",="0",="0",="0",="0",="0",="0",="0",="0",="239.0092",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-tr1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="178.2474",="80.8787",="270.8049",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="333.4876",="0",="0",="0",="0",="0",="0",="13.9014",="0",="0",="0",="0",="0",="0",="333.6735",="13511.9543",="23",="3218.233",="2531.451",="0",="0",="5996.0101",="0",="369.2363",="2198.8742",="3486.9999",="10309.8401",="7559.2845",="1728.3647",="2371.5353",="0",="0",="183.0991",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="111.0141",="0",="4837.4319",="942.8607",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-tr4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1441.077",="0",="70.1211",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="209.9453",="0",="0",="0",="0",="0",="0",="23.9629",="0",="0",="0",="0",="0",="0",="313.1963",="633.7034",="0",="135.8826",="0",="0",="0",="320.564",="0",="251.6304",="256.9634",="919.8952",="1986.7292",="737.1339",="414.2451",="18.068",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="928.1987",="19.3282",="37.363",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-tr5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3637.2795",="168.16",="1021.3044",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="232.321",="0",="0",="0",="2782.7035",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="130.3186",="2678.4620999999997",="0",="126.4224",="235.568",="2090.0662",="0",="1202.9724",="0",="3235.0549",="77.5812",="4802.2228",="5648.3381",="2881.4374000000003",="1792.0986",="44.2243",="0",="0",="466.5497",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1928.7890000000002",="0",="0",="1081.3073",="0",="0",="0",="1431.6115",="1124.06",="5988.1917",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOp1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="356.5",="1032.0052",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="8.7894",="5401.876",="701.4774",="0",="0",="0",="0",="0",="0",="0",="92.8351",="1031.8141",="6609.3779",="562.4142",="0",="71.0741",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="528.5296",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOp2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="11251.091",="87.9624",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="321.959",="762.0905",="0",="0",="5.1274",="0",="0",="0",="0",="302.1449",="400.294",="335.6409",="920.8638",="1120.8639",="262.14",="30.1689",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOp5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6024.1888",="290.5695",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1082.7128",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1302.7625",="161.6572",="0",="0",="1710.5379",="0",="143.1742",="0",="1169.1075",="0",="0",="36.8937",="459.6549",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="311.7836",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOs2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="211.4775",="2472.462",="0",="0",="0",="0",="0",="3265.1494",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2034.8316",="3633.8194",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="566.5919",="1065.7275",="0",="81.7983",="0",="385.3035",="0",="0",="1644.4328",="21.6901",="1580.1259",="602.5486",="3107.737",="35.5038",="3037.9797",="0",="1096.3645",="0",="0",="0",="0",="0",="0",="0",="960.0914",="0",="0",="0",="0",="0",="0",="0",="117.198",="436.0179",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="60.4686",="166.3754",="81.6046",="0",="0",="0",="0",="0",="0",="12.1407",="0",="0",="0",="0",="0",="0",="0",="52.3829",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="37.1307",="0",="374.1888",="2372.5385",="0",="0",="380.4032",="57.9178",="469.5664",="0",="0",="0",="0",="0",="717.3522",="3672.0218",="191.9198",="0",="587.4394000000001",="0",="176.7581",="336.5547",="0",="0",="63.9615",="118.1723",="901.2359",="0",="0",="0",="0",="594.0431",="0",="0",="4846.9305",="6826.6406",="165.9925",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ccb",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1625.4579",="6659.6273",="3684.3877",="0",="2370.1495",="0",="0",="536.9645",="0",="0",="0",="0",="0",="0",="0",="0",="0",="883.8783",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4350.697099999999",="7244.7091",="4894.323",="2011.2042",="5483.303",="942.0578",="2817.6364000000003",="10031.0619",="3018.6211",="343.0894",="6591.4756",="6468.1127",="3211.2869",="4787.6094",="2375.8494",="5210.6562",="0",="5922.8267",="5344.858",="0",="3150.1518",="0",="0",="0",="0",="453.9977",="1728.8722",="767.6413",="0",="525.4318",="354.3553",="4515.5667",="446.1465",="798.9782",="0",="0",="0",="1570.2402",="874.2868",="885.2813",="1463.8343",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="654.1909",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="582.8578",="831.9357",="270.2987",="600.6546",="919.9401",="377.3846",="721.5699",="1219.5063",="740.3979",="645.9845",="1673.8971",="940.6823",="886.4995",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1344.9892",="0",="0",="0",="0"
="SSp-tr6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6.3379",="32.7426",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="77.5035",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="322.7846",="297.3774",="68.1314",="670.3844",="252.6197",="251.9342",="224.7831",="0",="32.2617",="0",="39.1674",="485.6078",="0",="30.5631",="0",="0",="182.5159",="236.0521",="0",="0",="0",="0",="0",="0",="0",="266.9122",="337.0172",="0",="413.9771",="186.4223",="0",="0",="0",="0",="0",="0",="0",="0",="100.9541",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="392.9187",="49.1495",="0",="439.6227",="323.8772",="210.9689",="114.0939",="0",="7.6629",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="5.6953",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOp6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="72.9423",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="254.8666",="222.2928",="0",="151.707",="0",="0",="69.2054",="62.1953",="0",="0",="39.3785",="377.7129",="83.0998",="121.9828",="0",="0",="0",="379.971",="76.5702",="0",="0",="0",="0",="0",="0",="90.1786",="0",="0",="0",="0",="316.6177",="0",="0",="0",="0",="0",="0",="178.8554",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="70.8052",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="MOs1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6069.8308",="0",="0",="0",="0",="0",="1071.2197",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2444.337",="74.0852",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1042.4624000000001",="175.9506",="0",="0",="0",="766.2174",="0",="0",="394.4267",="634.5771",="0",="815.6776000000001",="6007.297",="115.1919",="1458.1303",="0",="607.7592",="0",="0",="0",="0",="0",="0",="0",="860.6821",="143.9981",="0",="0",="0",="0",="0",="0",="0",="1121.6187",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAd1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="382.2356",="0",="0",="0",="0",="382.0423",="295.9716",="0",="1043.054",="0",="0",="0",="0",="0",="0",="0",="5127.2988",="46.0262",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="69.4757",="0",="0",="1265.8195",="0",="0",="2.4618",="0",="0",="0",="1164.3741",="0",="0",="128.33",="0",="1484.4551",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3740.6692",="1124.2292",="0",="0",="0",="0",="0",="0",="0",="0",="8907.7883",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAd6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="25.2851",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="38.1969",="0",="0",="181.7402",="0",="0",="0",="0",="0",="0",="25.1798",="0",="34.0517",="0",="0",="0",="0",="0",="0",="0",="0",="0",="44.2498",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="62.7061",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAv6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="114.317",="0",="0",="0",="959.856",="1439.0595",="2496.2433",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="114.834",="0",="0",="0",="0",="0",="325.0451",="2596.2474",="0",="0",="1364.1029",="0",="194.3814",="0",="138.8263",="0",="0",="11.8853",="719.7974",="0",="0",="0",="0",="0",="0",="2536.0247",="2673.6329",="0",="0",="0",="0",="4197.442",="0",="0",="0",="1173.5358",="0",="0",="0",="0",="2403.9638",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="606.1242",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4894.8843",="469.6921",="0",="0",="3288.5986",="24.567",="0",="0",="450.6165",="2589.0321",="1167.767",="0",="2129.3622",="579.4611",="0",="590.2807",="0",="0",="0",="0",="0",="0",="0",="1099.5077",="0",="0",="0",="0",="0",="715.0229",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="598.2024",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1106.8156",="752.188",="0",="0",="621.3902",="1540.2597",="0",="0",="606.1785",="1187.7071",="0",="0",="32.5974",="92.5199",="0",="221.283",="0",="0",="0",="0",="0",="0",="0",="259.0881",="0",="0",="0",="0",="0",="324.2045",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="66.8194",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="91.0015",="193.8597",="0",="0",="51.2466",="480.8366",="53.8964",="0",="0",="1114.4424",="195.734",="40.3903",="0",="529.1771",="0",="90.4806",="0",="0",="0",="0",="0",="0",="0",="52.1697",="0",="0",="0",="0",="0",="45.8615",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBm6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="115.5407",="0",="0",="0",="177.7366",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="45.2696",="172.2119",="0",="0",="231.3069",="0",="0",="0",="221.9327",="26.2531",="402.6174",="0",="0",="0",="0",="0",="0",="0",="124.6028",="0",="0",="0",="0",="845.131",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBvl5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="235.3528",="0",="0",="0",="1047.7996",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="5809.061600000001",="2199.0699",="0",="0",="3445.5607",="0",="0",="0",="2931.3683",="4838.1530999999995",="551.6164",="0",="131.5767",="94.2481",="0",="0",="0",="0",="916.0187",="0",="0",="0",="0",="4567.9778",="0",="0",="0",="0",="0",="35.9982",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
