NeuronId,x,y,z
="221225_196.swc",="4657.33984375",="1859.3199462890625",="5124.4599609375"
="221225_199.swc",="4845.7001953125",="1952.1800537109375",="5142.27978515625"
="221225_200.swc",="4840.47998046875",="1946.1700439453125",="5073.419921875"
="221225_201.swc",="4616.47998046875",="1806.0999755859375",="5256.1201171875"
="221225_235.swc",="4494.93994140625",="2091.56005859375",="5157.47998046875"
="221423_125.swc",="5635.5",="1490.3199462890625",="5224.22021484375"
="221424_002.swc",="5795.7001953125",="1306.5400390625",="5351.7001953125"
="221424_023.swc",="4969.7998046875",="2004.47998046875",="6233.52001953125"
="221531_133.swc",="6049.43994140625",="1224.050048828125",="5291"
="221531_171.swc",="5917.419921875",="1360.3299560546875",="5241.68017578125"
