 ,221364_075,221366_039,221366_040,221366_041,221480_104,221481_199,221481_539,221737_009,221737_010,221737_011,221737_012,230010_054,230010_055,230011_156,230011_157,230011_158,230011_159,230011_172,230011_173,230011_176,230011_177,230059_011,230059_026,230059_027,230109_010,230113_004,230113_007,230114_018,233379_041,233379_042,233379_146,233795_068,233795_069,233795_071,233795_076,233795_077,233795_080,233795_107,233795_108,233795_109,233795_110,233795_111,233795_112,221089_019,221089_020,221089_034,221090_075,221090_076,221090_083,221090_085,221090_088,221090_089,221090_106,221090_107,221090_111,221365_040,221426_060,221475_210,221477_057,221478_745,221478_749,221478_796,221481_182,221481_183,221481_190,221481_192,221481_200,230114_067,230114_084,231685_298,231686_049,233379_043,233379_138,233379_139,233379_140,221090_082,221090_086,221090_087,221090_091,221090_112,221365_082,221426_058,221475_204,221475_205,221475_246,221476_057,221481_177,221481_178,233379_120,221365_071,221366_042,221426_059,221426_064,221426_067,221426_080,221477_066,221535_021,233285_033,221514_018,221536_031,221538_007,221538_008,221538_019,221538_020,233282_046,233282_047,233282_050,233285_003,233285_035,233285_036,233285_103,233285_104,233285_105,233285_106,233285_107,233285_108,233285_109
="ENTl3",="0",="0",="0",="0",="0",="0",="0",="896.1948",="0",="0",="0",="0",="0",="0",="0",="0",="0",="7078.1874",="1185.8717",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="570.8454",="0",="767.0357",="4651.6181",="0",="0",="3805.5257",="0",="0",="0",="0",="0",="0",="0",="1404.2852",="150.1492",="0",="0",="0",="0",="0",="1214.7772",="105.8629",="5343.1355",="0",="0",="0",="0",="0",="0",="0",="0",="97.2112",="0",="2633.494",="1105.071",="0",="0",="2306.2993",="0",="0",="0",="0",="0",="0",="6.7519",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl5",="0",="0",="0",="0",="0",="0",="0",="512.4214",="0",="0",="0",="0",="0",="0",="0",="0",="0",="6351.2022",="780.3207",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="50.7342",="0",="20.4188",="521.1277",="0",="0",="1271.7524",="0",="0",="0",="0",="0",="0",="0",="1226.501",="191.7765",="0",="0",="0",="0",="0",="600.3247",="232.74",="1827.4287",="0",="0",="0",="0",="0",="0",="0",="0",="226.8942",="0",="234.8537",="599.3939",="0",="0",="51.2102",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="61.7365",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl6a",="0",="0",="0",="0",="0",="0",="0",="148.5583",="0",="0",="0",="0",="0",="247.0277",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="632.9529",="0",="0",="0",="0",="0",="0",="0",="97.1606",="0",="0",="0",="0",="0",="0",="0",="0",="300.8355",="0",="0",="0",="0",="0",="0",="0",="0",="260.0904",="134.2477",="23.0349",="495.7971",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="208.9069",="0",="0",="0",="0",="0",="0",="0",="15.2415",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm3",="0",="0",="0",="0",="0",="0",="0",="272.3126",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="688.191",="1084.4091",="343.0112",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="50.7444",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="136.0805",="0",="0",="88.7251",="0",="0",="118.8196",="0",="0",="0",="0",="16.288",="0",="0",="0",="0",="0",="0",="71.1371",="0",="0",="0",="0",="0",="0",="86.2229",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm5",="0",="0",="0",="0",="0",="0",="0",="539.1615",="108.8032",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="147.7685",="144.159",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="766.9438",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="148.6573",="0",="0",="0",="0",="0",="0",="659.7447",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="211.2275",="0",="3.6749",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm6",="0",="0",="0",="0",="0",="0",="0",="33.5737",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="162.6999",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="375.9881",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSs6b",="0",="0",="0",="0",="0",="0",="0",="3.8251",="0",="0",="0",="0",="0",="0",="0",="74.4689",="0",="0",="0",="32.594",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1013.6441",="0",="0",="0",="154.8772",="0",="44.9304",="0",="0",="1207.2504999999999",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="442.8843",="0",="0",="520.6815",="0",="0",="0",="0",="0",="0",="0",="320.9137",="0",="0",="0",="0",="0",="52.3914",="1541.0164",="78.8724",="0",="0",="0",="0",="56.2214",="0",="0",="65.4563",="51.4429",="0",="0",="0",="0",="51.816",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISam6b",="0",="0",="0",="0",="0",="0",="0",="111.066",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3.7425",="0",="0",="0",="0",="0",="0",="96.3888",="0",="0",="0",="0",="0",="0",="113.0991",="184.7231",="0",="0",="0",="102.8596",="0",="0",="0",="0",="134.8456",="401.7171",="0",="0",="50.8606",="102.3935",="0",="43.1208",="220.225",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpor2/3",="0",="0",="0",="0",="0",="0",="0",="208.7511",="0",="0",="5042.8552",="608.0941",="0",="266.4353",="0",="0",="3091.4131",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1544.8641",="1416.9523",="0",="1671.1274",="1078.5913",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1827.2692",="697.3364",="1986.9309",="0",="5078.6322",="0",="1137.123",="0",="438.1475",="0",="542.8058",="0",="0",="0",="0",="0",="3646.4822",="254.5195",="0",="0",="563.2866",="0",="2221.6732",="1414.4732",="0",="3729.112",="0",="1212.0904",="0",="501.2886",="0",="0",="3579.6039",="0",="2716.4085",="0",="0",="0",="0",="0",="0",="575.5351",="0",="3948.1585999999998",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpor5",="0",="0",="0",="0",="0",="0",="0",="796.3662",="226.2317",="0",="5104.9506",="1168.1552",="0",="0",="0",="0",="1146.7433",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="29.601",="834.1209",="0",="1505.3407",="2267.7171",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1994.7236",="979.898",="509.1718",="0",="1677.3062",="0",="945.1834",="0",="0",="0",="11.8042",="0",="0",="0",="0",="0",="2489.3138",="411.8362",="0",="12.1479",="670.0321",="339.0128",="1791.555",="139.1781",="0",="321.9742",="0",="1699.7282",="0",="819.5398",="0",="0",="940.3779",="0",="1485.6261",="0",="0",="0",="0",="0",="0",="57.0474",="0",="2691.7165",="0",="0",="0",="0",="0",="1814.0636",="0",="40.2645",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpor6a",="0",="0",="0",="0",="0",="0",="0",="1034.2051",="0",="0",="682.3266",="0",="0",="236.7209",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1053.6282",="688.7551",="236.2173",="0",="0",="0",="81.5833",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1001.9718",="0",="0",="657.2078",="1062.5278",="74.8279",="1230.9725",="0",="0",="104.6042",="0",="805.8876",="0",="0",="0",="0",="253.1868",="0",="433.7956",="0",="0",="0",="0",="0",="0",="0",="0",="200.0502",="0",="0",="0",="0",="0",="1195.974",="0",="1198.5589",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpor6b",="0",="0",="0",="0",="0",="0",="0",="212.5408",="0",="0",="0",="0",="0",="104.6807",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="131.1521",="94.0629",="28.8097",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="11.1494",="0",="0",="111.9093",="5.6645",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="12.6726",="0",="0",="0",="0",="0",="0",="0",="166.8914",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="PERI2/3",="0",="0",="0",="0",="0",="0",="0",="76.5813",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1531.9328",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.0102",="0",="7.2787",="34.5826",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="146.012",="2097.4406",="0",="0",="0",="0",="0",="984.9946",="3308.5357",="273.8014",="0",="0",="0",="0",="0",="0",="0",="0",="0",="157.0909",="236.5103",="37.0649",="0",="0",="1212.4768",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="39.58",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="PERI5",="0",="0",="0",="0",="0",="0",="0",="660.1171",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2939.6283",="167.0733",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="176.6568",="285.335",="0",="0",="0",="0",="0",="347.9148",="790.4221",="87.8929",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="158.7809",="0",="0",="0",="322.344",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="PERI6a",="0",="0",="0",="0",="0",="0",="0",="40.2531",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="129.8591",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="17.5687",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="17.6797",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ECT5",="0",="0",="0",="0",="0",="0",="0",="393.4299",="0",="0",="0",="386.5564",="0",="0",="0",="0",="0",="3371.6856",="306.2426",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="59.3997",="779.286",="0",="0",="0",="0",="0",="1082.0381",="314.6778",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="198.2796",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="253.216",="0",="0",="0",="0",="0",="105.5239",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ECT6a",="0",="0",="0",="0",="0",="0",="0",="702.7866",="0",="0",="0",="199.4391",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="26.3198",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="134.7101",="0",="0",="0",="0",="0",="0",="756.5427",="0",="512.3211",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="520.3724",="0",="0",="0",="51.9973",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ec",="0",="0",="0",="0",="0",="0",="0",="311.1137",="0",="0",="0",="21.4904",="0",="73.0927",="0",="0",="0",="0",="0",="31.4698",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="429.1351",="0",="0",="0",="0",="0",="177.2404",="0",="37.407",="0",="0",="10.8365",="156.7181",="0",="0",="409.0387",="47.6353",="170.4913",="41.8072",="0",="3.3654",="0",="0",="261.7615",="0",="0",="83.3354",="6.073",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="327.3359",="0",="0",="0",="877.3237",="0",="0",="139.2135",="0",="0",="0",="694.0872",="0",="0",="0",="0",="0",="0",="37.5231",="132.126",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ar",="0",="0",="0",="0",="0",="0",="0",="14.9114",="0",="0",="0",="807.2363",="0",="0",="0",="0",="0",="0",="0",="11.3451",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="554.0469",="0",="0",="48.4882",="0",="0",="0",="0",="0",="0",="0",="304.4043",="0",="909.2867",="0",="358.0867",="0",="0",="1456.1403",="0",="1052.6913",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="138.3959",="0",="0",="190.8216",="0",="0",="0",="0",="0",="0",="4.13",="0",="0",="0",="696.0573",="0",="0",="472.2181",="0",="98.5781",="0",="0",="0",="0",="928.5167",="0",="0",="388.8452",="175.2516",="0",="815.01",="0",="9.6679",="542.787",="0",="0",="0",="378.9239",="0",="0",="0",="893.3403",="27.4713",="1048.3591",="0",="0",="0",="0",="25.7963",="12.0708",="0"
