 ,221057_071,221057_098,221057_099,221057_102,221057_103,221057_120,221057_123,221057_130,221057_131,221057_135,221057_137,221057_150,221057_151,221057_153,221057_155,221057_167,221364_083,221364_087,221481_256,221481_257,221481_258,221481_522,221481_524,221701_041,221701_047,221701_052,221701_055,221701_060,221727_015,230011_174,230011_175,230066_079,230066_126,231570_012,231685_259,231685_281,233285_119,233379_133,233380_037,233668_057,233668_059,233668_061,233668_062,233668_063,233668_064,233668_065,233668_071,233668_073,233668_075,233668_080,233668_095,233668_099,233668_101,233668_102,233668_170,233795_002,233795_003,233795_008,233795_009,233795_011,233795_012,233795_013,233795_085,233795_087,233795_088,233795_089,233795_090,233795_092,233795_093,233795_094,233795_095,233795_097,233795_098,233795_102,221090_095,221091_154,221417_015,221417_019,221417_043,221418_129,221478_326,221479_166,221480_100,221481_254,221702_004,231685_243,231685_274,231685_286,231686_057,233379_029,233379_031,233379_036,233379_097,233379_130,233380_036,233666_139,233666_190,233666_200,233666_204,233666_218,221090_092,221090_094,221090_099,221091_125,221091_158,221417_017,221418_127,221418_135,221418_137,221477_058,221477_059,221479_185,221479_236,221481_137,221515_017,231687_014,233379_123,233666_201,233667_154,233667_217,233667_256,233667_257,233667_269,233667_289,233667_297,221065_081,221065_082,231687_027,233284_183,233667_270,221225_016,221365_067,233666_161,233666_182,233666_196,233666_198,233666_203,233666_225,233667_165,233667_178,233667_259,233667_272,221065_086,233667_261
="RSPd5",="0",="0",="0",="0",="0",="0",="241.8096",="0",="0",="267.28",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1083.3425",="0",="0",="0",="1017.1543",="0",="0",="0",="0",="968.4414",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="292.4687",="437.2592",="616.3413",="1553.6127",="0",="0",="0",="647.3568",="0",="0",="0",="0",="0",="2428.3033",="0",="0",="0",="0",="0",="341.8613",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="913.7459",="1219.2898",="799.4769",="0",="0",="0",="0",="0",="1549.5114",="0",="3222.7059",="36.3386",="0",="401.6439",="0",="116.7085",="0",="1369.1768",="1214.5471",="856.7175",="0",="2903.0535",="0",="0",="0",="0",="0",="872.2807",="0",="3565.4447",="0",="574.1588",="2600.1854",="0",="468.6969",="339.6288",="1352.7131",="3183.1041",="858.8926",="2017.444",="109.99860000000001",="1245.1114",="969.8249",="220.99689999999998",="0",="726.2117",="0",="0",="0",="0",="0",="1462.3158",="1018.733",="0",="0",="215.503",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="113.3211",="0",="0",="0"
="SSp-bfd2/3",="0",="0",="0",="0",="0",="0",="0",="999.1847",="0",="0",="0",="0",="0",="0",="0",="0",="3839.2094",="0",="1577.4395",="0",="0",="3620.1747",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="389.4275",="0",="0",="11499.6922",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2849.778",="0",="0",="0",="0",="0",="2519.9817",="0",="0",="116.2095",="0",="3095.0196",="0",="0",="3329.5184",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1385.9667",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2892.4477",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="262.787",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl6a",="0",="0",="0",="0",="0",="0",="0",="97.3719",="0",="0",="0",="0",="0",="0",="0",="0",="354.6085",="647.0344",="731.1093",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="497.4043",="0",="0",="442.8492",="0",="0",="0",="0",="421.9209",="178.0299",="0",="0",="0",="0",="0",="921.5503",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.7978",="0",="0",="453.5952",="64.7547",="0",="0",="0",="0",="0",="0",="0",="474.6237",="0",="125.1109",="2.0276",="0",="493.461",="0",="19.4359",="169.5606",="52.789",="0",="0",="0",="717.8927",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="463.1653",="0",="91.3214",="0",="0",="0",="0",="524.4815",="649.8537",="1009.4670000000001",="1488.8183",="585.9696",="0",="0",="23.4566",="0",="279.6699",="939.1195",="354.6443",="0",="0",="633.9473",="0",="133.4392",="0",="111.0928",="0",="0",="0",="0",="0",="0",="0",="0",="635.5514",="21.4466",="0",="0",="0",="1191.6994",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl2",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2952.8874",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1888.2887",="0",="0",="0",="0",="0",="0",="0",="1647.5938",="0",="0",="460.773",="1723.2862",="125.5211",="665.8176",="0",="3288.0609",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="641.2078",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="15.9882",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="190.3476",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="878.7772",="0",="0",="1.7393",="0",="0",="387.7124",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2155.9726",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="136.0109",="0",="0",="0",="0",="1366.1379",="0",="0",="0",="0",="0",="0",="0",="810.5274",="0",="0",="446.8112",="1837.8491",="880.3833",="1000.0811",="0",="2527.0163",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="302.2652",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="343.3185",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="126.8365",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1160.3201",="0",="0",="0",="0",="0",="1078.855",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTl5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1611.662",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3475.3429",="0",="0",="0",="0",="3501.4483",="0",="0",="0",="0",="0",="0",="0",="1131.4665",="0",="265.1441",="181.1671",="1912.9725",="151.3859",="178.3759",="0",="1960.5432",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1956.0118",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="312.2013",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="591.6534",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1302.6234",="0",="0",="0",="0",="0",="819.9655",="0",="113.3013",="0",="0",="0",="0",="0",="0",="437.2244",="0",="0",="0",="429.2896",="0",="0",="0",="394.6857",="0",="0",="0"
="ENTm1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="49.961",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="37.0555",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="19.7847",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm2",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2949.9981",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="49.0019",="0",="0",="0",="0",="0",="0",="0",="0",="0",="106.1268",="0",="0",="843.3251",="0",="0",="906.165",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="130.9902",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="71.1338",="0",="0",="0",="0",="213.9313",="0",="117.0614",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="274.0029",="0",="0",="0",="0",="0",="275.1384",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1532.5857",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="136.4987",="0",="0",="0",="0",="0",="0",="0",="0",="0",="528.4919",="146.6159",="0",="1541.1419",="1045.1387",="0",="576.2079",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="585.8419",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="253.8146",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="85.8441",="0",="258.8785",="0",="0",="0",="0",="69.5596",="0",="55.913",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="207.5124",="0",="421.6655",="0",="0",="0",="0",="0",="0",="19.9881",="0",="0",="0",="0",="0",="0",="0",="72.25",="0",="0",="0"
="ENTm5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="406.8976",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="443.4826",="0",="0",="0",="0",="0",="0",="0",="445.2098",="0",="167.417",="250.3985",="0",="498.7801",="129.9546",="0",="1134.2299",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="408.3697",="4.7377",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="166.058",="0",="263.7845",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="24.1254",="0",="1861.4798",="0",="338.9196",="0",="158.2952",="0",="0",="284.6507",="0",="0",="0",="0",="0",="0",="0",="589.0006",="251.7307",="0",="0"
="RSPagl1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="259.9656",="0",="0",="0",="0",="0",="2001.5822",="0",="0",="0",="134.6625",="54.7678",="0",="0",="0",="0",="0",="210.8157",="173.081",="494.3694",="0",="0",="25.5226",="0",="0",="0",="0",="0",="0",="189.7811",="204.8797",="0",="0",="0",="0",="0",="0",="0",="0",="15.6186",="0",="0",="0",="2321.9035",="201.271",="0",="0",="0",="0",="0",="950.441",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3312.9604",="4544.0553",="5440.2698",="0",="0",="0",="0",="0",="4128.0818",="0",="277.077",="644.2495",="228.7464",="2487.5121",="0",="367.8022",="0",="3801.1265000000003",="314.0616",="0",="4339.5655",="1000.2003",="0",="0",="0",="552.3732",="0",="10754.3027",="0",="17572.0273",="0",="0",="5159.2629",="0",="3513.4703",="1339.4949",="4115.5007",="3784.9268",="13413.5245",="0",="551.3732",="3113.5838",="152.4134",="4032.8587",="249.4945",="4468.4465",="581.8253",="0",="0",="5464.1211",="0",="1930.1638",="0",="0",="213.1124",="184.2121",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="195.5502",="0",="0",="0"
="RSPd2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="306.7914",="0",="0",="0",="0",="0",="329.1936",="0",="0",="0",="2109.2515",="0",="0",="0",="400.7242",="0",="0",="0",="0",="181.2241",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="340.0332",="0",="0",="0",="0",="0",="0",="0",="0",="0",="431.8625",="0",="0",="0",="0",="0",="1951.5665",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="509.6839",="11989.4578",="2039.9881",="0",="0",="0",="0",="0",="2719.1685",="0",="4635.1102",="914.7672",="0",="655.6149",="0",="234.344",="0",="1594.8485",="432.4455",="0",="0",="1000.7525",="0",="0",="0",="0",="0",="842.3914",="0",="7661.8858",="0",="7.0809",="6008.014499999999",="0",="338.5849",="1525.7752",="3604.0058",="3895.1312",="1884.9732",="944.4901",="0",="1418.9313000000002",="0",="460.6376",="0",="679.2393",="0",="0",="0",="355.8141",="0",="583.8526",="1075.2335",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="43.9976",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="407.6065",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3408.7825",="144.9333",="0",="0",="0",="0",="0",="6369.8409",="0",="328.3012",="0",="0",="0",="0",="0",="0",="205.5579",="226.8718",="292.9318",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="270.3842",="0",="0",="0",="0",="894.4109",="719.123",="2284.5175",="0",="3401.4973",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1331.2019",="10.3447",="0",="119.4785",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="933.5529",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1693.6239",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1433.7769",="395.2272",="0",="0",="0",="0",="0",="15.8406",="0",="4094.6258",="0",="0",="0",="0",="0",="0",="89.8632",="1.7362",="131.8227",="0",="14.97",="0",="0",="0",="0",="0",="0",="0",="16.1211",="0",="0",="550.7772",="0",="0",="0",="0",="268.2928",="78.0668",="1137.2545",="0",="936.0527",="0",="0",="0",="0",="0",="0",="0",="0",="0",="102.2795",="1548.567",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="141.5955",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="226.3213",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="115.2586",="0",="0",="0",="0",="0",="0",="0",="0",="0",="179.6712",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="119.9621",="416.543",="962.7249",="0",="0",="135.1311",="0",="0",="215.6929",="0",="3544.1724",="0",="0",="0",="0",="0",="0",="1056.0712",="0",="396.5868",="0",="310.0295",="0",="0",="0",="0",="0",="0",="0",="203.2952",="0",="0",="677.5745",="221.2497",="0",="0",="0",="1610.6066",="0",="5308.9413",="1227.6453000000001",="519.1104",="759.3387",="0",="0",="0",="0",="0",="0",="0",="0",="304.6008",="1142.0111",="0",="271.2315",="95.6141",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="758.8947",="0",="499.5276",="0",="0",="317.7921",="0",="282.8419",="16.988",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="212.9695",="222.6285",="0",="0",="178.8102",="0",="397.9068",="0",="82.692",="0",="0",="0",="0",="0",="0",="9041.0686",="0",="863.2359",="0",="0",="0",="229.6475",="691.0712",="0",="0",="77.5214",="171.7192",="0",="502.4924",="0",="454.7405",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="370.5325",="0",="0",="0",="1520.6984",="0",="0",="0",="0",="0",="0",="0",="1005.2105",="0",="0",="0",="0",="0",="0",="477.1379",="2460.9898",="368.8648",="211.6741",="85.9082",="0",="0",="0",="138.5025",="0",="439.5161",="0",="0",="0",="0",="0",="0",="0",="0",="0",="324.0225",="0",="0",="0",="0",="0",="0",="451.0469",="306.71",="0",="315.9412",="0",="330.0954",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpl6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="136.1168",="0",="0",="0",="0",="0",="0",="0",="0",="0",="10.0362",="0",="0",="431.675",="0",="0",="0",="891.9105",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1103.1012",="103.1354",="821.3269",="901.1441",="839.0748",="267.0028",="485.239",="651.4737",="854.1922",="496.9778",="0",="0",="0",="0",="256.3266",="0",="0",="0",="0",="0",="357.0748",="0",="329.396",="0",="0",="0",="0",="84.266",="0",="0",="0",="0",="0",="0",="0",="0",="0",="888.5839",="0",="208.931",="0",="0",="0",="0",="88.6309",="0",="0",="0",="0",="0",="415.8766",="48.7117",="0",="0",="326.0517",="0",="780.0123",="0",="0",="0",="0",="280.5435",="0",="0",="0",="0",="228.2914",="0",="0",="0",="0",="0",="432.9941",="0",="0",="0",="0",="0",="0",="2614.8724",="0",="0",="869.3171",="0",="46.8948",="0",="421.1168",="0",="0",="0",="2451.3029",="0",="0",="126.4663",="0",="0",="0",="0",="0",="80.5175",="0",="877.553",="1365.1311",="0",="0"
="VISal6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="271.6636",="0",="0",="0",="0",="332.4513",="122.7268",="0",="0",="0",="100.9963",="0",="0",="0",="0",="0",="0",="0",="0",="15.1838",="0",="207.2385",="0",="0",="0",="0",="0",="864.1962",="0",="0",="362.7009",="0",="0",="341.3597",="0",="0",="0",="0",="315.0737",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="273.3487",="0",="541.9192",="200.9425",="224.6131",="563.818",="124.4887",="0",="83.3477",="0",="0",="550.4492",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="236.4191",="115.2571",="619.9224",="0",="967.2253000000001",="606.1164",="810.7434",="0",="0",="932.8267",="0",="0",="503.7762",="306.5312",="0",="0",="266.1689",="165.6104",="0",="0",="335.0117",="159.425",="0",="0",="0",="0",="0",="0",="0",="178.5678",="244.9903",="0",="0",="0",="906.1894",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="42.4223",="26.4886",="0",="0",="0",="0",="0",="0",="0",="0",="84.1789",="0",="0",="0",="0",="391.1132",="0",="0",="0",="0",="0",="77.2218",="0",="0",="0",="0",="174.6833",="384.9371",="0",="0",="0",="0",="0",="34.9417",="0",="0",="0",="0",="205.5908",="0",="0",="0",="0",="0",="0",="653.2887",="0",="0",="0",="0",="0",="0",="0",="78.9996",="0",="0",="0",="171.4191",="0",="75.1322",="0",="358.4436",="123.3328",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="194.3916",="0",="0",="0",="0",="0",="218.2286",="0",="0",="19.5436",="0",="0",="0",="78.6933",="0",="0",="0",="0",="27.9578",="0",="0",="0",="267.9247",="0",="0",="0",="0",="0",="0",="61.6829",="287.6073",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="19.6975",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="85.7728",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="39.6962",="0",="0",="44.2556",="0",="0",="0",="0",="374.3327",="0",="0",="0",="0",="0",="0",="135.5366",="0",="0",="0",="0",="4.692",="0",="0",="0",="0",="0",="0",="36.9283",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="121.3043",="58.2283",="142.6448",="143.4062",="0",="0",="0",="0",="0",="98.7825",="158.2176",="0",="0",="0",="52.5626",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="323.5033",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="118.5625",="0",="0",="0",="0",="16.2559",="299.3093",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="427.608",="68.5959",="0",="0",="0",="0",="0",="0",="0",="0",="0",="586.561",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="79.8617",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="368.4194",="0",="186.1368",="0",="0",="30.6553",="0",="1381.7549",="0",="0",="0",="1648.451",="0",="0",="0",="260.3855",="0",="0",="6.5393",="736.3134",="0",="0",="0",="0",="0",="0",="434.9292",="2042.2216",="214.1806",="0",="0",="0",="0",="22.4455",="264.9584",="0",="127.3604",="0",="0",="0",="0",="0",="0",="0",="0",="152.6157",="0",="0",="0",="0",="0",="0",="0",="0",="111.2274",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpm6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="374.573",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="262.9362",="183.9483",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="90.7511",="0",="113.1199",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="131.0177",="105.8273",="0",="0",="278.0843",="0",="0",="0",="0",="0",="0",="0",="0",="200.9725",="323.2521",="0",="238.9607",="0",="0",="0",="32.9028",="52.9202",="0",="174.325",="0",="536.2246",="0",="161.1049",="0",="305.4809",="0",="0",="41.8385",="113.6075",="128.1574",="0",="19.44",="0",="0",="0",="0",="0",="0",="255.0472",="0",="90.9455",="0",="0",="38.461",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="141.5342",="0",="0",="0",="0",="0",="0"
="TEa6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="253.4344",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="567.0314",="0",="0",="0",="436.0378",="0",="0",="0",="0",="0",="454.3846",="146.7844",="0",="0",="0",="0",="0",="450.3592",="0",="701.5866",="0",="270.7778",="0",="0",="0",="20.6805",="457.0655",="0",="0",="0",="0",="0",="0",="0",="276.4297",="0",="0",="0",="10.3275",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1068.458",="0",="0",="0",="0",="5.5939",="0",="0",="0",="88.5788",="1358.0941",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1182.6021",="0",="12.9981",="0",="0",="0",="0",="369.0963",="211.0451",="0",="0",="0",="288.1846",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPd1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="331.1641",="0",="0",="0",="232.0153",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="133.0617",="0",="0",="0",="0",="0",="0",="0",="0",="0",="404.3948",="0",="0",="0",="0",="0",="2322.5262",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="19034.4041",="2068.0837",="0",="0",="0",="0",="0",="9945.1478",="0",="1424.5353",="663.4606",="634.1272",="550.1716",="0",="983.2691",="0",="1892.4681",="5796.791",="49.3923",="774.6509",="306.4696",="0",="0",="0",="0",="0",="4601.4165",="0",="9006.8272",="0",="0",="9880.7137",="0",="1422.9",="1447.6421",="7271.6435",="9662.6497",="5539.4812999999995",="2408.0967",="0",="5649.4368",="0",="1335.0653",="0",="1246.8825",="0",="0",="0",="688.8003",="0",="4588.2449",="0",="0",="0",="88.167",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-bfd1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="12.3579",="0",="136.0125",="0",="0",="229.0603",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="236.5635",="0",="0",="13411.495",="0",="0",="0",="0",="0",="0",="0",="0",="0",="93.433",="0",="0",="0",="108.9792",="0",="1610.6698",="0",="0",="0",="0",="112.1552",="0",="0",="106.3533",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2129.0161",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3210.9629",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
